Ticker,Name,Price,"GICS Sector
","GICS Ind Name
","ROIC LF
","ROE LF
","Free Cash Flow Margin
","T12M EBITDA Mrgn LF
","Net Mrgn 5Yr Avg LF
","OPM LF
","GM LF
","Interest Coverage Ratio
","Debt/Equity LF
","Debt/Assets LF
","Modified Working Capital Turnover LF
","Inv Turnover LF
","A/R Trnovr LF
","Cash Conversion Cycle LF
","Cash Ratio LF
","Quick Ratio LF
","Curr Ratio LF
"
ALT UQ Equity,Altimmune Inc,3.24,Health Care,Biotechnology,-89.7110672,-94.68044281,-100.3208447,-560.6723022,-602.7883301,-1750.584595,--,0,3.867346048,3.38698101,4.652350903,--,4.390161991,--,15.89062119,16.30107307,16.87385368
ALTM UQ Equity,Altus Midstream Co,1.4,Energy,"Oil, Gas & Consumable Fuels",-158.199173,-2.664535999,-106.3567217,-916.0009766,-639.182373,-2918.74292,--,0,11.38499641,26.38497734,--,--,--,--,0.177579001,0.177579001,0.941973984
ALTR UW Equity,Altair Engineering Inc,31.17,Information Technology,Software,-1.490360975,-2.309611082,4.735735376,9.373413086,-3.713332891,3.349289894,70.17202759,0,58.24891663,27.9868679,4.96540308,--,4.548509121,--,1.459558964,2.146331072,2.305660009
ALXN UW Equity,Alexion Pharmaceuticals Inc,93.85,Health Care,Biotechnology,17.80284309,23.52877808,38.67283765,50.77437973,37.40346909,39.08112335,91.74311829,0,24.5098381,15.74672508,3.202296972,0.717208028,4.609651089,538.8222656,2.302185059,3.343130112,4.25052309
ALYA UR Equity,Alithya Group Inc,2.5,Information Technology,IT Services,-3.733756065,-5.505619049,-9.81344103,1.41236496,-4.28541708,-3.897653103,30.43399429,0,39.50228119,22.29249191,4.700335026,--,4.700335026,--,0.377086997,1.388424039,1.712985039
AMAG UW Equity,AMAG Pharmaceuticals Inc,7.68,Health Care,Biotechnology,-55.64064026,-90.33050537,-39.1272643,-127.5899811,-118.3911133,-216.1878967,51.70830154,0,105.1726761,38.03194427,3.340225935,3.680860043,3.651640892,131.514679,0.824957013,1.277240992,1.520539045
AMAL UQ Equity,Amalgamated Bank,15.64,Financials,Banks,8.290693283,10.15460682,16.61883715,--,25.9629364,32.88889694,--,0,28.01053429,2.580193043,--,--,--,--,--,--,--
AMAT UW Equity,Applied Materials Inc,59.06,Information Technology,Semiconductors & Semiconductor Equipment,20.68249512,33.51710129,19.20865279,25.74415779,19.0836525,25.03603935,44.64199829,0,63.21016312,27.69261932,2.92244792,2.352056026,5.862580776,172.0288544,0.866710007,1.453052998,2.356971025
AMBA UW Equity,Ambarella Inc,50.67,Information Technology,Semiconductors & Semiconductor Equipment,-11.75225258,-10.32596016,9.453478979,-17.79145432,-18.53601837,-24.17674637,58.23254013,0,2.266599894,1.926126003,7.858720779,4.658710003,10.23432255,63.8120842,7.572034836,7.917890072,8.440873146
AMCI UR Equity,AMCI Acquisition Corp,10.17,Uncategorized,Uncategorized,--,--,0,--,--,--,--,0,0,0,--,--,--,--,0.697682023,0.697682023,0.746833026
AMCX UW Equity,AMC Networks Inc,27.37,Communication Services,Media,12.19645023,77.45569611,12.8138192,24.8195858,11.88692379,5.313141823,--,0,333.8043823,59.70024109,4.103000164,--,3.615008116,--,1.014704943,2.080349922,2.89714694
AMD UW Equity,Advanced Micro Devices Inc,47.89,Information Technology,Semiconductors & Semiconductor Equipment,18.62360764,16.66259575,4.100430842,13.50467968,4.175467014,16.36107254,44.61683273,0,25.75168037,12.07697392,4.34398222,4.228789806,4.351002216,86.83451843,0.637134016,1.425179958,1.948706985
AMED UW Equity,Amedisys Inc,166.7,Health Care,Health Care Providers & Services,17.35994148,22.60773277,9.925788734,11.8069191,6.457738876,8.29934597,40.9594574,0,50.82983398,25.82310867,10.66385078,--,9.169150352,--,0.092657998,0.819378018,1.072216988
AMEH UR Equity,Apollo Medical Holdings Inc,15.95,Health Care,Health Care Providers & Services,3.340950012,2.316353083,4.678902153,9.356930733,1.55429399,6.450181961,15.97486591,0,69.94994354,34.34859848,--,--,10.85166264,--,2.200221062,2.387788057,3.054898024
AMGN UW Equity,Amgen Inc,211.11,Health Care,Biotechnology,19.1790638,70.73468018,36.52084582,51.58377075,33.13860321,33.04824829,79.78054047,0,314.5973206,50.96722412,4.03384304,1.335376978,6.118109226,238.8929901,0.694272995,1.010362029,1.436697006
AMHC UR Equity,Amplitude Healthcare Acquisition Corp,9.88,Uncategorized,Uncategorized,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--
AMKR UW Equity,Amkor Technology Inc,10.27,Information Technology,Semiconductors & Semiconductor Equipment,5.023344994,6.372119904,2.255733903,20.0670929,2.48130703,10.04570389,18.92157936,0,79.76654816,33.80909729,8.762978554,15.08545589,5.145538807,35.8905983,0.84444797,1.647194028,1.888589978
AMNB UW Equity,American National Bankshares Inc,31.08,Financials,Banks,6.102665901,7.703021049,34.24027194,--,24.17305183,36.25483322,--,0,23.73742485,3.067156076,--,--,--,--,--,--,--
AMOT UQ Equity,Allied Motion Technologies Inc,37.15,Industrials,Electrical Equipment,9.281336784,15.09154034,1.004149885,11.84976482,4.794033051,9.119037628,31.07633972,0,117.6262817,43.42497253,4.818374157,5.182406902,7.055356979,87.0343399,0.177790001,1.338543057,2.487978935
AMPH UW Equity,Amphastar Pharmaceuticals Inc,15.665,Health Care,Pharmaceuticals,0.69144398,14.62484932,-2.924327883,6.820948124,13.68410301,2.999862909,43.9896698,0,15.00693035,11.11236286,5.82531023,2.230104923,7.379820824,97.86528015,1.134891033,1.657490015,3.105258942
AMRB UW Equity,American River Bankshares,13.93,Financials,Banks,6.187316895,6.978366852,30.22050849,--,21.42614174,30.84212112,--,0,27.25638962,3.13707304,--,--,--,--,--,--,--
AMRH UR Equity,AMERI Holdings Inc,1.12,Information Technology,IT Services,-82.6129303,-107.3760071,-5.966506102,-31.16105843,-33.33592987,-17.10596275,20.76162148,0,33.46313477,16.63014603,12.63811684,--,5.328759193,--,0.037264999,0.604753971,0.647951007
AMRK UW Equity,A-Mark Precious Metals Inc,8.97,Financials,Diversified Financial Services,-0.265980005,2.178404093,-0.314081265,0.048563,0.031858001,0.024726,0.770280004,0,479.8749695,51.0270462,14.76591587,17.14386177,46.4873848,24.82206154,0.021817001,0.355818987,1.240640998
AMRN UQ Equity,Amarin Corp PLC,15.42,Health Care,Biotechnology,-5.302872181,-6.317540169,0,--,-15.36665535,3.831738949,78.59740448,0,9.793953896,6.752707958,3.737942934,1.427039027,4.697982788,194.4616241,2.660860062,3.141483068,3.529462099
AMRS UW Equity,Amyris Inc,3.575,Materials,Chemicals,--,--,-191.5571348,-134.0752563,-807.6313477,-108.9291306,40.90922165,0,--,177.7122192,5.946126938,6.3328228,4.353179932,58.65287018,0.010262,0.117608003,0.347088993
AMSC UW Equity,American Superconductor Corp,7.15,Industrials,Electrical Equipment,-27.30186462,-23.5875721,74.30035405,-30.38018799,-0.940383971,-36.94669342,8.852916718,0,4.617298126,2.886039972,2.499782085,3.104273081,4.650979996,162.0318451,1.440873027,1.911574006,2.547938108
AMSF UW Equity,AMERISAFE Inc,66.68,Financials,Insurance,0.882286012,22.06965256,0,--,24.02306175,46.68965149,--,0,0,0,--,--,--,--,--,--,--
AMSWA UW Equity,American Software Inc/GA,16.34,Information Technology,Software,2.894323111,4.633392811,20.86177396,12.64137936,7.367108822,9.212417603,57,0,1.977071047,1.370069027,5.186616898,--,4.793045044,--,2.005603075,2.497968912,2.634943008
AMTB UW Equity,Amerant Bancorp Inc,17.98,Financials,Banks,2.237235069,6.489272118,19.09649194,--,19.3924942,23.50482559,--,0,159.0085602,16.62091064,--,--,--,--,--,--,--
AMTBB UW Equity,Amerant Bancorp Inc,14,Financials,Banks,2.237235069,6.489272118,19.09649194,--,19.3924942,23.50482559,--,0,159.0085602,16.62091064,--,--,--,--,--,--,--
AMTD UW Equity,TD Ameritrade Holding Corp,35.98,Financials,Capital Markets,13.51131058,23.19925117,126.3794278,52.96149063,35.23560715,38.99920654,--,0,69.01795197,13.88422489,--,--,--,--,--,--,--
AMTX UQ Equity,Aemetis Inc,0.72,Energy,"Oil, Gas & Consumable Fuels",-55.55227661,--,-5.585159101,-4.199934959,-20.46823883,-1.017616987,6.938611984,0,--,176.2864227,--,32.80085754,54.58886337,-13.48894596,0.015714001,0.108409002,0.215535998
AMWD UW Equity,American Woodmark Corp,88.42,Industrials,Building Products,7.717083931,12.93066788,9.646579174,14.77089691,4.980473042,6.072696209,18.28100777,0,101.1215973,43.73203278,12.08171082,11.06925583,13.84702969,31.33150291,0.278147012,1.001265049,1.845196962
AMZN UW Equity,Amazon.com Inc,1920.86,Consumer Discretionary,Internet & Direct Marketing Retail,10.2477169,21.94509888,7.718824192,14.25841808,4.214762211,4.436336994,38.26755142,0,124.9355469,34.42205811,--,8.788511276,14.96396732,-26.34845734,0.62657702,0.863628983,1.097048044
ANAB UW Equity,AnaptysBio Inc,18.37,Health Care,Biotechnology,-23.31191635,-21.83956718,-879.025,-1317.237549,--,-741.9333496,--,0,0.716035008,0.666365027,--,--,--,--,12.67062759,12.67062759,12.78933525
ANAT UW Equity,American National Insurance Co,96.56,Financials,Insurance,3.633574009,5.926386833,14.3651571,--,7.410252094,9.047291756,--,0,2.727210999,0.557682991,--,--,--,--,--,--,--
ANCN UR Equity,Anchiano Therapeutics Ltd,1,Health Care,Biotechnology,-393.2198792,-798.4758301,0,--,--,--,--,0,16.12104225,4.851410866,--,--,--,--,1.517794967,1.517794967,1.598510981
ANDA UR Equity,Andina Acquisition Corp III,10.17,Uncategorized,Uncategorized,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--
ANDE UW Equity,Andersons Inc/The,18.55,Consumer Staples,Food & Staples Retailing,1.858075023,2.029676914,0.955730411,2.90247798,0.727882028,-0.489446014,7.33765316,0,108.9753342,33.40311432,12.87276745,8.222354889,21.97315788,31.02830124,0.038123999,0.410622001,1.351008058
ANGI UW Equity,ANGI Homeservices Inc,6.45,Communication Services,Interactive Media & Services,2.363564968,2.651386976,10.96037189,11.4837904,4.692946911,1.91503799,96.12824249,0,28.01812935,19.68686676,56.3000946,--,28.46483231,--,1.816969991,2.010821104,2.326046944
ANGO UW Equity,AngioDynamics Inc,11.18,Health Care,Health Care Equipment & Supplies,0.359699994,9.568384171,12.68207247,8.913778305,16.16968727,-4.889790058,59.34602737,0,0.746810973,0.632381022,4.168460846,2.493854046,7.588873863,140.0327301,0.723568022,1.319901943,2.315165043
ANIK UW Equity,Anika Therapeutics Inc,42.93,Health Care,Biotechnology,8.912938118,9.852714539,28.66941405,41.78399658,24.49244881,16.12924957,70.94921112,0,7.409371853,6.46094799,2.859031916,1.327958941,5.226889133,301.4535828,11.36222935,12.78011894,14.39491272
ANIP UQ Equity,ANI Pharmaceuticals Inc,42.85,Health Care,Pharmaceuticals,3.927200079,2.972290993,18.87996437,29.6426487,3.995274067,-9.738147736,62.90080643,0,87.29175568,40.66407013,2.043533087,1.424536943,3.015923023,316.710083,1.010635972,2.180119038,3.043241978
ANIX UR Equity,Anixa Biosciences Inc,2.82,Health Care,Biotechnology,-237.5999908,-218.3107452,-1966.7532,-4569.479004,--,--,--,0,0,0,--,--,7.515745163,--,3.943540096,3.988451004,4.113320827
ANPC UQ Equity,Anpac Bio-Medical Science Co Ltd,9.39,Health Care,Biotechnology,--,--,-327.4536585,--,--,--,--,0,--,--,--,--,--,--,--,--,--
ANSS UW Equity,ANSYS Inc,248.19,Information Technology,Software,13.07741833,14.78946304,30.01506704,39.45287704,30.79107094,38.19525146,89.79985046,0,17.62039375,12.57518482,4.159236908,--,4.036034107,--,1.254973054,1.87855804,2.237649918
ANTE UR Equity,AirNet Technology Inc,0.95,Communication Services,Media,-22.52388,47.11035919,-95.29047503,--,--,--,--,0,0,0,--,--,--,--,0.843928993,0.872942984,3.189162016
ANY UR Equity,Sphere 3D Corp,0.76,Information Technology,Software,-160.7087097,--,-85.0166113,--,--,-96.92982483,35.45321655,0,--,14.63361359,--,--,--,--,0.015760999,0.110689998,0.259009987
AOBC UW Equity,American Outdoor Brands Corp,10.41,Consumer Discretionary,Leisure Products,1.466179967,0.744229972,3.681943733,12.5153656,1.062342048,3.163458109,32.58414078,0,57.28182602,31.62626839,2.680685043,2.126349926,7.818229198,186.4292603,0.257577002,0.807608008,2.074078083
AOSL UW Equity,Alpha & Omega Semiconductor Ltd,10.41,Information Technology,Semiconductors & Semiconductor Equipment,-1.837134957,0.343255013,-17.88122062,7.19559288,-0.098204002,-2.859324932,20.70761871,0,37.82687759,21.81709862,9.51962471,3.191812992,13.48250389,45.67082214,0.582396984,0.766332984,1.603700042
APDN UR Equity,Applied DNA Sciences Inc,4.83,Information Technology,"Electronic Equipment, Instruments & Components",-145.4577637,-209.0256653,-128.5785037,-159.7632141,-255.2655334,-412.208313,63.37426376,0,20.47614479,13.60630131,--,6.20938921,11.56317139,-308.2420044,5.742293835,5.92389822,6.38840723
APEI UW Equity,American Public Education Inc,22.33,Consumer Discretionary,Diversified Consumer Services,3.23850894,4.383223057,11.67299882,11.59792137,5.058312893,-4.290891171,59.83384323,0,3.547133923,2.954534054,44.61214066,--,27.22652626,--,4.597742081,4.771539211,5.033371925
APEN UQ Equity,Apollo Endosurgery Inc,2.56,Health Care,Health Care Equipment & Supplies,-48.24874878,-136.4364319,-41.19696322,-52.07398224,-69.91530609,-60.92015457,48.25473022,0,551.7841187,65.1789856,5.44615078,2.235532999,5.623702049,53.07001114,1.725720048,2.165021896,2.864933014
APEX UR Equity,Apex Global Brands Inc,0.5237,Consumer Discretionary,"Textiles, Apparel & Luxury Goods",-24.84719086,-111.0851822,-41.69939453,9.812696457,-43.09170914,-79.58724976,--,0,1081.778809,66.47340393,--,--,3.742079973,--,0.022050999,0.103552997,0.117867
APLS UW Equity,Apellis Pharmaceuticals Inc,36.36,Health Care,Biotechnology,-164.7465057,-312.1956787,0,--,--,--,--,0,458.7622375,40.34292984,--,--,--,--,5.35315609,5.35315609,5.674201012
APLT UQ Equity,Applied Therapeutics Inc,40.13,Health Care,Biotechnology,--,--,0,--,--,--,--,0,0,0,--,--,--,--,5.056621075,5.056621075,5.682675838
APM UQ Equity,Aptorum Group Ltd,4.36,Health Care,Biotechnology,--,--,-4089.721215,--,--,--,--,0,--,--,--,--,--,--,0.525619984,0.526206017,1.571274996
APOG UW Equity,Apogee Enterprises Inc,29.86,Industrials,Building Products,5.681081772,7.242318153,2.545633689,8.151403427,3.376601934,6.39034605,21.99067116,0,60.03429413,26.88871384,5.717244148,14.27454662,6.992165089,--,0.025351999,0.520859003,0.993426979
APOP UR Equity,Cellect Biotechnology Ltd,2.7,Health Care,Life Sciences Tools & Services,-130.2407074,-83.11144257,0,--,--,--,--,0,6.454408169,4.671578884,--,--,--,--,6.292914867,6.292914867,6.494527817
APPF UQ Equity,Appfolio Inc,119.71,Information Technology,Software,23.1887722,29.5174942,17.97538814,13.61002445,12.41450405,6.08522892,61.8311615,0,57.6596489,30.92657852,43.93254471,--,35.33633804,--,0.95755899,1.14774096,1.529808044
APPN UQ Equity,Appian Corp,48.59,Information Technology,Software,-30.66895676,-36.02713776,-15.88119162,-12.8304882,-20.04151917,-19.03582191,66.81191254,0,25.37261772,14.0177927,3.909178019,--,3.531521082,--,1.422827005,2.049901962,2.472934008
APPS UR Equity,Digital Turbine Inc,7.07,Information Technology,Software,17.10891533,-15.5762949,-1.008989176,11.31989002,-6.143447876,11.47267914,38.98267365,0,0,0,33.5558815,--,4.971265793,--,0.619787991,1.110522985,1.180987954
APRE UW Equity,Aprea Therapeutics Inc,35.96,Health Care,Biotechnology,-39.91300964,--,0,--,--,--,--,0,0,0,--,--,--,--,13.49105644,13.49105644,13.55723095
APTO UR Equity,Aptose Biosciences Inc,7.895,Health Care,Biotechnology,-117.117981,-120.0976944,0,--,--,--,--,0,5.968354225,5.043129921,--,--,--,--,7.731319904,7.731319904,7.832139015
APTX UW Equity,Aptinyx Inc,3.16,Health Care,Biotechnology,-27.28961754,-26.42668533,-727.9434134,-1573.746704,-1525.88916,-1639.74353,--,0,0,0,--,--,7.191650867,--,16.1000843,16.16506958,16.75133896
APVO UR Equity,Aptevo Therapeutics Inc,0.4021,Health Care,Biotechnology,-87.36319733,-145.5894623,-227.1556769,-152.570694,-173.4932861,-117.0680313,56.06481171,0,135.7356262,44.25820541,16.11869812,3.188019037,4.212323189,17.67747307,0.474685997,0.687237978,0.987571001
APWC UQ Equity,Asia Pacific Wire & Cable Corp Ltd,1.25,Industrials,Electrical Equipment,-0.188171998,-1.077908993,8.500727802,--,-0.277743995,0.472730994,6.631708145,0,11.17544937,8.157011032,2.300744057,3.323839903,4.49417305,163.9384918,0.762605011,1.880046964,3.724749088
APXT UR Equity,Apex Technology Acquisition Corp,10.09,Uncategorized,Uncategorized,--,--,0,--,--,--,--,0,--,--,--,--,--,--,--,--,--
APYX UW Equity,Apyx Medical Corp,6.5,Health Care,Health Care Equipment & Supplies,-21.07714844,-20.57666588,-128.0954093,-72.25784302,322.7373352,-62.00659943,66.2310257,0,1.471336007,1.298552036,2.441375017,1.380141973,4.410151958,280.2009583,6.889257908,7.736917973,8.729394913
AQB UR Equity,AquaBounty Technologies Inc,2.29,Health Care,Biotechnology,-43.30062866,-50.53984451,-16471.64154,-7486.694824,--,--,--,0,18.28620529,14.91335392,--,0.459753007,--,--,4.893836975,4.893836975,5.611258984
AQMS UR Equity,Aqua Metals Inc,0.73,Industrials,Commercial Services & Supplies,-61.63021851,-78.54811859,-674.55608,-725.2615967,-1184.487061,-476.8742065,-248.6234589,0,18.04441261,13.36323547,--,18.11057663,4.156892776,59.7340889,1.604977965,1.781988978,2.060724974
AQST UQ Equity,Aquestive Therapeutics Inc,4.06,Health Care,Pharmaceuticals,-116.7282257,--,-21.97093282,-98.40985107,-128.9853058,-88.59719849,--,0,--,122.4445877,--,--,5.968029022,--,1.042935967,1.557373047,1.897969961
ARAV UW Equity,Aravive Inc,8.39,Health Care,Biotechnology,-110.0833969,-116.5755768,0,--,--,--,--,0,22.87187004,17.36969948,--,--,--,--,7.043852806,7.043852806,7.590916157
ARAY UW Equity,Accuray Inc,2.97,Health Care,Health Care Equipment & Supplies,0.434163004,-2.408340931,-8.107262677,4.941069126,-1.296337008,3.66603899,38.35023117,0,390.407135,45.59756088,2.202959061,2.008446932,4.699810982,222.3793182,0.540216029,1.031767964,1.896613002
ARCB UW Equity,ArcBest Corp,19.41,Industrials,Road & Rail,4.699101925,5.397760868,2.657321362,6.269797802,1.422914982,-1.565196037,28.00696373,0,51.90546417,23.98615074,17.60983658,--,9.677952766,--,0.716867983,1.395167947,1.49546802
ARCE UW Equity,Arco Platform Ltd,53.67,Consumer Discretionary,Diversified Consumer Services,4.157938957,-11.84399891,22.38169358,17.43717003,-52.99974823,-86.77804565,79.89570618,0,19.95839691,13.37440014,6.04292202,3.677947998,6.175507069,-154.6751099,3.590800047,3.940718889,4.205416203
ARCT UQ Equity,Arcturus Therapeutics Holdings Inc,17.89,Health Care,Biotechnology,-47.12492371,-63.99312592,-141.1667619,--,-105.3221817,-229.5358582,--,0,44.24571609,18.21017075,--,--,13.55282784,--,3.419955969,3.540990114,3.661380053
ARDS UR Equity,Aridis Pharmaceuticals Inc,7.4,Health Care,Biotechnology,-146.6029358,-146.8154602,-904.8966268,-1180.066284,--,--,--,0,0,0,--,--,6.03249979,--,2.032605886,2.032605886,3.646492958
ARDX UQ Equity,Ardelyx Inc,6.45,Health Care,Biotechnology,-102.8233643,-108.0889359,-2707.51822,-3075.38501,--,-733.1231079,80.08629608,0,10.72867107,4.416716099,--,--,2.174458981,--,5.856835842,6.009502888,6.269246101
AREC UR Equity,American Resources Corp,0.7901,Energy,"Oil, Gas & Consumable Fuels",--,--,-11.09889428,-27.14161682,--,-36.46873474,20.72180557,0,--,53.39949036,--,64.17368317,19.64627457,-79.65813446,0.086751997,0.137395993,0.161274001
ARGX UW Equity,Argenx SE,151.7,Health Care,Biotechnology,-21.31334686,-18.36743355,-247.1371381,-232.9505005,-422.1221008,-472.6943665,--,0,0.715967,0.472083986,7.89606905,--,7.89606905,--,9.222594261,9.249707222,9.37491703
ARKR UQ Equity,Ark Restaurants Corp,19.55,Consumer Discretionary,"Hotels, Restaurants & Leisure",5.578692913,10.12549686,4.602288826,7.937939167,1.788597941,5.598197937,74.85866547,0,203.2134094,59.99456406,167.6673431,16.3523922,61.01494598,-7.412117958,0.296213001,0.395087004,0.585687995
